,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
5890,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V2 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,9625.0,982.0,6.0,1.0,0.0,1.0,0.0,9454.0,466.0,3.0,0.0,1.0,0.0,12.0,17.0,39.0,0.0
5891,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,7375.0,1915.0,11.0,1.0,1.0,1.0,2.0,7138.0,1299.0,7.0,1.0,1.0,2.0,18.0,267.0,72.0,0.0
5892,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,3 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,2375.0,1066.0,6.0,1.0,1.0,1.0,2.0,2088.0,284.0,2.0,1.0,1.0,3.0,10.0,33.0,28.0,0.0
5893,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVF AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,1875.0,1432.0,8.0,1.0,1.0,1.0,4.0,1755.0,299.0,2.0,1.0,1.0,7.0,17.0,16.0,18.0,0.0
5894,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V3 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,13125.0,799.0,5.0,1.0,1.0,1.0,2.0,13121.0,250.0,1.0,1.0,1.0,4.0,10.0,16.0,25.0,0.0
5895,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V6 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,14625.0,1166.0,7.0,1.0,0.0,1.0,0.0,13855.0,317.0,2.0,1.0,1.0,3.0,14.0,17.0,23.0,0.0
5896,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-2 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,125.0,833.0,5.0,1.0,1.0,1.0,4.0,15171.0,67.0,0.0,1.0,1.0,2.0,2.0,50.0,34.0,0.0
5897,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-3 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,16125.0,649.0,4.0,1.0,1.0,1.0,3.0,16055.0,67.0,0.0,1.0,1.0,2.0,3.0,17.0,22.0,0.0
5898,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-4 AFib,154410,17482,Atrial fibrillation,154410.0,17482.0,16375.0,466.0,3.0,1.0,0.0,1.0,0.0,15921.0,133.0,1.0,1.0,1.0,3.0,3.0,83.0,44.0,0.0
5899,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Stimulus,hyperkalemia,105440,22545,,,,,,,,,,,,,,,,,,,,
5900,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-1 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,19875.0,467.0,2.0,1.0,1.0,1.0,2.0,19771.0,183.0,1.0,1.0,1.0,2.0,8.0,34.0,23.0,0.0
5901,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,1 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,1125.0,600.0,3.0,1.0,0.0,1.0,0.0,1009.0,433.0,2.0,0.0,1.0,0.0,3.0,317.0,144.0,0.0
5902,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVR Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,375.0,966.0,4.0,1.0,0.0,1.0,0.0,10.0,517.0,2.0,0.0,1.0,0.0,14.0,150.0,37.0,0.0
5903,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22528.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5904,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V4 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22528.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5905,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,2 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,1875.0,783.0,3.0,1.0,1.0,1.0,2.0,1592.0,600.0,3.0,1.0,1.0,2.0,5.0,250.0,120.0,0.0
5906,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVL Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,2875.0,517.0,2.0,1.0,0.0,1.0,0.0,2812.0,183.0,1.0,1.0,1.0,2.0,2.0,17.0,92.0,0.0
5907,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V2 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,3375.0,616.0,3.0,1.0,0.0,1.0,0.0,3229.0,384.0,2.0,0.0,1.0,0.0,4.0,133.0,96.0,0.0
5908,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,3875.0,1466.0,7.0,1.0,0.0,1.0,0.0,3779.0,1066.0,5.0,1.0,1.0,2.0,13.0,17.0,82.0,0.0
5909,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,3 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,6125.0,2666.0,12.0,1.0,1.0,1.0,3.0,5813.0,1748.0,8.0,1.0,1.0,6.0,20.0,17.0,87.0,0.0
5910,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVF Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,8375.0,1750.0,8.0,1.0,1.0,1.0,2.0,8263.0,484.0,2.0,1.0,1.0,7.0,13.0,50.0,37.0,0.0
5911,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V3 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,5375.0,2666.0,12.0,1.0,1.0,1.0,5.0,5396.0,1301.0,6.0,1.0,1.0,9.0,26.0,300.0,50.0,0.0
5912,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V6 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,5125.0,2083.0,9.0,1.0,1.0,1.0,4.0,5180.0,967.0,4.0,1.0,1.0,7.0,25.0,150.0,39.0,0.0
5913,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V4R Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,15625.0,833.0,4.0,1.0,0.0,1.0,0.0,15417.0,467.0,2.0,0.0,1.0,0.0,8.0,34.0,58.0,0.0
5914,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V3R Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,15125.0,833.0,4.0,1.0,1.0,1.0,3.0,12217.0,133.0,1.0,1.0,1.0,4.0,6.0,17.0,22.0,0.0
5915,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V7 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,17125.0,833.0,4.0,1.0,0.0,1.0,0.0,16633.0,217.0,1.0,1.0,1.0,4.0,7.0,17.0,31.0,0.0
5916,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V8 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,19375.0,1550.0,7.0,1.0,0.0,1.0,0.0,18055.0,534.0,2.0,1.0,1.0,4.0,17.0,16.0,31.0,0.0
5917,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-2 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,19875.0,1483.0,7.0,1.0,1.0,1.0,2.0,20721.0,167.0,1.0,1.0,1.0,3.0,9.0,33.0,19.0,0.0
5918,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-3 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,20125.0,150.0,1.0,1.0,0.0,1.0,0.0,20938.0,33.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
5919,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-4 Hyperkalemia,105440,22545,hyperkalemia,105440.0,22545.0,22625.0,17.0,0.0,1.0,0.0,0.0,0.0,22528.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5920,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Stimulus,Atrial flutter,236292,17088,,,,,,,,,,,,,,,,,,,,
5921,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-1 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,14625.0,467.0,3.0,1.0,0.0,1.0,0.0,14516.0,84.0,0.0,1.0,1.0,2.0,3.0,17.0,28.0,0.0
5922,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-1 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,11125.0,1116.0,7.0,1.0,0.0,1.0,0.0,10950.0,449.0,3.0,1.0,1.0,3.0,13.0,33.0,35.0,0.0
5923,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-1 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,9375.0,417.0,2.0,1.0,0.0,1.0,0.0,6783.0,134.0,1.0,1.0,1.0,3.0,4.0,17.0,34.0,0.0
5924,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,1 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,17125.0,83.0,0.0,1.0,0.0,0.0,0.0,17080.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5925,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVR AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,1875.0,467.0,3.0,1.0,0.0,1.0,0.0,1532.0,100.0,1.0,1.0,1.0,4.0,5.0,17.0,20.0,0.0
5926,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1 short AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,2125.0,367.0,2.0,1.0,0.0,1.0,0.0,2049.0,183.0,1.0,1.0,1.0,2.0,5.0,34.0,37.0,0.0
5927,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V4 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,2625.0,783.0,5.0,1.0,0.0,1.0,0.0,2282.0,649.0,4.0,1.0,1.0,2.0,3.0,117.0,216.0,0.0
5928,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,2 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,1375.0,1383.0,8.0,1.0,1.0,1.0,2.0,1283.0,867.0,5.0,1.0,1.0,3.0,14.0,17.0,62.0,0.0
5929,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVL AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,4875.0,800.0,5.0,1.0,0.0,1.0,0.0,562.0,284.0,2.0,1.0,1.0,3.0,8.0,33.0,35.0,0.0
5930,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V2 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,3125.0,733.0,4.0,1.0,1.0,1.0,2.0,3183.0,333.0,2.0,1.0,1.0,2.0,6.0,33.0,56.0,0.0
5931,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5 short AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,6125.0,533.0,3.0,1.0,0.0,1.0,0.0,5899.0,317.0,2.0,1.0,1.0,2.0,8.0,133.0,40.0,0.0
5932,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,3 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,7125.0,750.0,4.0,1.0,0.0,1.0,0.0,6900.0,533.0,3.0,1.0,1.0,2.0,7.0,100.0,76.0,0.0
5933,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVF AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,375.0,717.0,4.0,1.0,1.0,1.0,3.0,429.0,183.0,1.0,1.0,1.0,4.0,8.0,33.0,23.0,0.0
5934,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V3 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,7875.0,400.0,2.0,1.0,0.0,1.0,0.0,5482.0,66.0,0.0,1.0,1.0,3.0,3.0,16.0,22.0,0.0
5935,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V6 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,8375.0,983.0,6.0,1.0,0.0,1.0,0.0,8216.0,451.0,3.0,0.0,1.0,0.0,10.0,17.0,45.0,0.0
5936,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,Information AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,17125.0,17.0,0.0,1.0,0.0,0.0,0.0,17080.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5937,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-2 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,6625.0,733.0,4.0,1.0,1.0,1.0,3.0,379.0,200.0,1.0,1.0,1.0,3.0,6.0,34.0,33.0,0.0
5938,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-3 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,9875.0,417.0,2.0,1.0,0.0,1.0,0.0,8182.0,67.0,0.0,1.0,1.0,3.0,4.0,17.0,17.0,0.0
5939,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-4 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,10375.0,450.0,3.0,1.0,0.0,1.0,0.0,10183.0,216.0,1.0,1.0,1.0,2.0,6.0,16.0,36.0,0.0
5940,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-2 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,10625.0,1183.0,7.0,1.0,1.0,1.0,2.0,10666.0,316.0,2.0,1.0,1.0,4.0,14.0,50.0,23.0,0.0
5941,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-3 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,13125.0,350.0,2.0,1.0,0.0,1.0,0.0,10216.0,66.0,0.0,1.0,1.0,3.0,4.0,17.0,17.0,0.0
5942,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-4 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,13625.0,733.0,4.0,1.0,0.0,1.0,0.0,13583.0,450.0,3.0,1.0,1.0,2.0,5.0,116.0,90.0,0.0
5943,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-2 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,13375.0,1050.0,6.0,1.0,1.0,1.0,3.0,14866.0,416.0,2.0,1.0,1.0,4.0,11.0,67.0,38.0,0.0
5944,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-3 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,125.0,850.0,5.0,1.0,1.0,1.0,2.0,12.0,334.0,2.0,1.0,1.0,5.0,10.0,33.0,33.0,0.0
5945,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-4 AFlutter,236292,17088,Atrial flutter,236292.0,17088.0,17125.0,17.0,0.0,1.0,0.0,0.0,0.0,17080.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5946,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Stimulus,Ventricular tachycardia,140333,7933,,,,,,,,,,,,,,,,,,,,
5947,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-1 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5948,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-1 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,4375.0,250.0,3.0,1.0,0.0,1.0,0.0,4266.0,133.0,2.0,0.0,1.0,0.0,3.0,33.0,44.0,0.0
5949,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-1 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5950,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,1 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,1125.0,200.0,3.0,1.0,0.0,1.0,0.0,1028.0,34.0,0.0,0.0,1.0,0.0,1.0,34.0,34.0,0.0
5951,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVR VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,875.0,466.0,6.0,1.0,1.0,1.0,2.0,845.0,217.0,3.0,1.0,1.0,3.0,4.0,33.0,54.0,0.0
5952,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,1875.0,699.0,9.0,1.0,1.0,1.0,2.0,1861.0,433.0,5.0,1.0,1.0,2.0,7.0,151.0,62.0,0.0
5953,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V4 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,2625.0,383.0,5.0,1.0,0.0,1.0,0.0,2378.0,333.0,4.0,0.0,1.0,0.0,1.0,333.0,333.0,0.0
5954,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,2 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,1125.0,83.0,1.0,1.0,0.0,1.0,0.0,1127.0,33.0,0.0,0.0,1.0,0.0,1.0,33.0,33.0,0.0
5955,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVL VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,625.0,1165.0,15.0,1.0,1.0,1.0,3.0,44.0,533.0,7.0,1.0,1.0,3.0,12.0,50.0,44.0,0.0
5956,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V2 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,3125.0,383.0,5.0,1.0,1.0,1.0,2.0,11.0,234.0,3.0,1.0,1.0,4.0,5.0,17.0,47.0,0.0
5957,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,2875.0,300.0,4.0,1.0,0.0,1.0,0.0,2194.0,167.0,2.0,1.0,1.0,2.0,5.0,17.0,33.0,0.0
5958,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,3 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,7875.0,17.0,0.0,1.0,0.0,0.0,0.0,6816.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
5959,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVF VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,1625.0,865.0,11.0,1.0,1.0,1.0,3.0,3211.0,601.0,8.0,1.0,1.0,4.0,8.0,50.0,75.0,0.0
5960,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V3 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,6375.0,300.0,4.0,1.0,0.0,1.0,0.0,6249.0,217.0,3.0,0.0,1.0,0.0,2.0,67.0,108.0,0.0
5961,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V6 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,7875.0,33.0,0.0,1.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5962,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,Information VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5963,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-2 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,3625.0,732.0,9.0,1.0,0.0,1.0,0.0,3395.0,367.0,5.0,1.0,1.0,3.0,9.0,17.0,41.0,0.0
5964,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-3 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,5125.0,349.0,4.0,1.0,1.0,1.0,2.0,5200.0,66.0,1.0,1.0,1.0,2.0,2.0,16.0,33.0,0.0
5965,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-4 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,5625.0,133.0,2.0,1.0,0.0,1.0,0.0,5399.0,117.0,1.0,0.0,1.0,0.0,3.0,33.0,39.0,0.0
5966,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-2 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,3875.0,383.0,5.0,1.0,1.0,1.0,2.0,4416.0,50.0,1.0,1.0,1.0,3.0,3.0,17.0,17.0,0.0
5967,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-3 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,4125.0,732.0,9.0,1.0,1.0,1.0,3.0,5032.0,300.0,4.0,1.0,1.0,2.0,6.0,17.0,50.0,0.0
5968,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-3 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,7875.0,17.0,0.0,1.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5969,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-2 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,7875.0,83.0,1.0,1.0,0.0,0.0,0.0,4865.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
5970,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-3 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,4875.0,150.0,2.0,1.0,0.0,1.0,0.0,4949.0,33.0,0.0,0.0,1.0,0.0,2.0,16.0,17.0,0.0
5971,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-4 VTach,140333,7933,Ventricular tachycardia,140333.0,7933.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7922.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5972,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Stimulus,Wolf Parkinson White syndrome,263464,19337,,,,,,,,,,,,,,,,,,,,
5973,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5-1 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,11125.0,316.0,2.0,1.0,0.0,1.0,0.0,19323.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5974,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,II-1 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,10875.0,700.0,4.0,1.0,0.0,1.0,0.0,10476.0,249.0,1.0,0.0,1.0,0.0,7.0,33.0,36.0,0.0
5975,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1-1 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,10125.0,366.0,2.0,1.0,0.0,1.0,0.0,10126.0,250.0,1.0,0.0,1.0,0.0,1.0,250.0,250.0,0.0
5976,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,1 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,19375.0,17.0,0.0,1.0,0.0,0.0,0.0,19323.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
5977,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVR WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,1375.0,600.0,3.0,1.0,1.0,1.0,4.0,1454.0,217.0,1.0,1.0,1.0,3.0,3.0,50.0,72.0,0.0
5978,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V1 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,1625.0,316.0,2.0,1.0,0.0,1.0,0.0,1620.0,150.0,1.0,0.0,1.0,0.0,3.0,17.0,50.0,0.0
5979,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V4 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,3125.0,1882.0,10.0,1.0,0.0,1.0,0.0,1871.0,1485.0,8.0,0.0,1.0,0.0,10.0,17.0,148.0,0.0
5980,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,2 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,4625.0,916.0,5.0,1.0,0.0,1.0,0.0,4072.0,316.0,2.0,1.0,1.0,2.0,11.0,50.0,29.0,0.0
5981,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVL WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,625.0,1516.0,8.0,1.0,1.0,1.0,4.0,604.0,551.0,3.0,1.0,1.0,4.0,16.0,33.0,34.0,0.0
5982,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V2 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,5625.0,500.0,3.0,1.0,1.0,1.0,3.0,5670.0,201.0,1.0,1.0,1.0,5.0,6.0,17.0,33.0,0.0
5983,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V5 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,6625.0,450.0,2.0,1.0,0.0,1.0,0.0,6271.0,317.0,2.0,1.0,1.0,2.0,3.0,33.0,106.0,0.0
5984,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,3 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,7625.0,883.0,5.0,1.0,1.0,1.0,2.0,7604.0,235.0,1.0,1.0,1.0,4.0,7.0,117.0,34.0,0.0
5985,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,aVF WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,375.0,1099.0,6.0,1.0,1.0,1.0,3.0,370.0,233.0,1.0,1.0,1.0,6.0,10.0,17.0,23.0,0.0
5986,ECG Study,Cathlab 4,MALE,0,Cathlab Nurse,Static AOI,V3 WPW,263464,19337,Wolf Parkinson White syndrome,263464.0,19337.0,5875.0,2965.0,15.0,1.0,1.0,1.0,4.0,6987.0,1200.0,6.0,1.0,1.0,13.0,37.0,17.0,32.0,0.0
