,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
1021,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,57833,16897,Normal sinus rhythm,57833.0,16897.0,625.0,8355.0,50.0,1.0,1.0,1.0,5.0,371.0,5534.0,33.0,1.0,1.0,6.0,73.0,33.0,76.0,0.0
1022,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,57833,16897,Normal sinus rhythm,57833.0,16897.0,125.0,5459.0,32.0,1.0,1.0,1.0,10.0,238.0,2752.0,16.0,1.0,1.0,11.0,55.0,17.0,50.0,0.0
1023,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Atrial fibrillation,136507,15990,,,,,,,,,,,,,,,,,,,,
1024,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,136507,15990,Atrial fibrillation,136507.0,15990.0,625.0,6988.0,44.0,1.0,1.0,1.0,6.0,119.0,4222.0,26.0,1.0,1.0,9.0,72.0,17.0,59.0,0.0
1025,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,136507,15990,Atrial fibrillation,136507.0,15990.0,2875.0,4759.0,30.0,1.0,1.0,1.0,4.0,2254.0,3133.0,20.0,1.0,1.0,8.0,38.0,17.0,82.0,0.0
1026,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,hyperkalemia,81148,17661,,,,,,,,,,,,,,,,,,,,
1027,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,81148,17661,hyperkalemia,81148.0,17661.0,2375.0,12405.0,70.0,1.0,1.0,1.0,3.0,427.0,8159.0,46.0,1.0,1.0,8.0,93.0,17.0,88.0,0.0
1028,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,81148,17661,hyperkalemia,81148.0,17661.0,11375.0,2604.0,15.0,1.0,1.0,1.0,2.0,11361.0,1600.0,9.0,1.0,1.0,3.0,26.0,250.0,62.0,0.0
1029,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Atrial flutter,12040,30197,,,,,,,,,,,,,,,,,,,,
1030,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,12040,30197,Atrial flutter,12040.0,30197.0,125.0,9855.0,33.0,1.0,1.0,1.0,5.0,14.0,5931.0,20.0,1.0,1.0,12.0,87.0,17.0,68.0,0.0
1031,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,12040,30197,Atrial flutter,12040.0,30197.0,3875.0,12589.0,42.0,1.0,1.0,1.0,14.0,3831.0,7462.0,25.0,1.0,1.0,17.0,109.0,17.0,68.0,0.0
1032,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Ventricular tachycardia,218794,11283,,,,,,,,,,,,,,,,,,,,
1033,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,218794,11283,Ventricular tachycardia,218794.0,11283.0,2125.0,7695.0,68.0,1.0,1.0,1.0,4.0,483.0,5201.0,46.0,1.0,1.0,6.0,65.0,50.0,80.0,0.0
1034,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,218794,11283,Ventricular tachycardia,218794.0,11283.0,4125.0,2998.0,27.0,1.0,1.0,1.0,3.0,4083.0,1649.0,15.0,1.0,1.0,5.0,34.0,17.0,48.0,0.0
1035,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Wolf Parkinson White syndrome,195268,6692,,,,,,,,,,,,,,,,,,,,
1036,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,195268,6692,Wolf Parkinson White syndrome,195268.0,6692.0,1125.0,3901.0,59.0,1.0,0.0,1.0,0.0,444.0,2853.0,43.0,1.0,1.0,4.0,28.0,67.0,102.0,1.0
1037,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,195268,6692,Wolf Parkinson White syndrome,195268.0,6692.0,4625.0,567.0,9.0,1.0,0.0,1.0,0.0,4329.0,350.0,5.0,1.0,1.0,2.0,5.0,216.0,70.0,0.0
1038,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Ventricular paced rhythm,164793,14406,,,,,,,,,,,,,,,,,,,,
1039,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,164793,14406,Ventricular paced rhythm,164793.0,14406.0,3875.0,11770.0,82.0,1.0,1.0,1.0,2.0,390.0,8158.0,57.0,1.0,1.0,5.0,101.0,50.0,81.0,0.0
1040,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,164793,14406,Ventricular paced rhythm,164793.0,14406.0,125.0,1667.0,12.0,1.0,1.0,1.0,4.0,40.0,1139.0,8.0,1.0,1.0,4.0,10.0,50.0,114.0,0.0
1041,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Left bundle branch block,247536,10548,,,,,,,,,,,,,,,,,,,,
1042,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,247536,10548,Left bundle branch block,247536.0,10548.0,2625.0,9408.0,89.0,1.0,1.0,1.0,2.0,587.0,6415.0,61.0,1.0,1.0,7.0,70.0,100.0,92.0,0.0
1043,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,247536,10548,Left bundle branch block,247536.0,10548.0,10625.0,67.0,1.0,1.0,0.0,0.0,0.0,10526.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
1044,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,ST elevation MI,207020,6011,,,,,,,,,,,,,,,,,,,,
1045,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,207020,6011,ST elevation MI,207020.0,6011.0,875.0,3733.0,62.0,1.0,1.0,1.0,2.0,95.0,2182.0,36.0,1.0,1.0,6.0,36.0,17.0,61.0,0.0
1046,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,207020,6011,ST elevation MI,207020.0,6011.0,3125.0,667.0,11.0,1.0,0.0,1.0,0.0,3044.0,267.0,4.0,0.0,1.0,0.0,10.0,17.0,27.0,0.0
1047,ECG Study,Fellow 3,MALE,33,Fellow,Stimulus,Complete heart block,116927,11284,,,,,,,,,,,,,,,,,,,,
1048,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Short,116927,11284,Complete heart block,116927.0,11284.0,2625.0,7816.0,69.0,1.0,1.0,1.0,3.0,536.0,5467.0,49.0,1.0,1.0,5.0,67.0,167.0,82.0,0.0
1049,ECG Study,Fellow 3,MALE,33,Fellow,Static AOI,Long,116927,11284,Complete heart block,116927.0,11284.0,125.0,2133.0,19.0,1.0,1.0,1.0,2.0,69.0,1150.0,10.0,1.0,1.0,3.0,21.0,17.0,55.0,0.0
1050,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Normal sinus rhythm,55090,22779,,,,,,,,,,,,,,,,,,,,
1051,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,55090,22779,Normal sinus rhythm,55090.0,22779.0,125.0,19254.0,85.0,1.0,1.0,1.0,4.0,46.0,12671.0,56.0,1.0,1.0,11.0,201.0,17.0,63.0,0.0
1052,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,55090,22779,Normal sinus rhythm,55090.0,22779.0,15375.0,2017.0,9.0,1.0,1.0,1.0,2.0,15212.0,749.0,3.0,1.0,1.0,3.0,26.0,17.0,29.0,0.0
1053,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Atrial fibrillation,170193,6779,,,,,,,,,,,,,,,,,,,,
1054,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,170193,6779,Atrial fibrillation,170193.0,6779.0,375.0,3053.0,45.0,1.0,1.0,1.0,4.0,23.0,1186.0,18.0,1.0,1.0,6.0,37.0,33.0,32.0,0.0
1055,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,170193,6779,Atrial fibrillation,170193.0,6779.0,875.0,2802.0,41.0,1.0,1.0,1.0,2.0,639.0,1300.0,19.0,1.0,1.0,6.0,32.0,133.0,41.0,0.0
1056,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,hyperkalemia,95915,10065,,,,,,,,,,,,,,,,,,,,
1057,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,95915,10065,hyperkalemia,95915.0,10065.0,1875.0,8458.0,84.0,1.0,1.0,1.0,2.0,66.0,4902.0,49.0,1.0,1.0,6.0,88.0,17.0,56.0,0.0
1058,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,95915,10065,hyperkalemia,95915.0,10065.0,5375.0,599.0,6.0,1.0,0.0,1.0,0.0,5200.0,134.0,1.0,1.0,1.0,2.0,6.0,17.0,22.0,0.0
1059,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Atrial flutter,113029,8165,,,,,,,,,,,,,,,,,,,,
1060,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,113029,8165,Atrial flutter,113029.0,8165.0,125.0,2300.0,28.0,1.0,1.0,1.0,3.0,21.0,1383.0,17.0,1.0,1.0,4.0,26.0,67.0,53.0,0.0
1061,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,113029,8165,Atrial flutter,113029.0,8165.0,875.0,4483.0,55.0,1.0,1.0,1.0,4.0,805.0,1749.0,21.0,1.0,1.0,10.0,58.0,16.0,30.0,0.0
1062,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Ventricular tachycardia,159094,6054,,,,,,,,,,,,,,,,,,,,
1063,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,159094,6054,Ventricular tachycardia,159094.0,6054.0,125.0,3879.0,64.0,1.0,1.0,1.0,2.0,11.0,2500.0,41.0,1.0,1.0,4.0,34.0,16.0,74.0,0.0
1064,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,159094,6054,Ventricular tachycardia,159094.0,6054.0,875.0,1565.0,26.0,1.0,1.0,1.0,2.0,777.0,633.0,10.0,1.0,1.0,2.0,19.0,50.0,33.0,0.0
1065,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Wolf Parkinson White syndrome,84128,5749,,,,,,,,,,,,,,,,,,,,
1066,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,84128,5749,Wolf Parkinson White syndrome,84128.0,5749.0,1375.0,4634.0,81.0,1.0,0.0,1.0,0.0,15.0,3018.0,53.0,1.0,1.0,3.0,48.0,33.0,63.0,0.0
1067,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,84128,5749,Wolf Parkinson White syndrome,84128.0,5749.0,4875.0,317.0,6.0,1.0,0.0,1.0,0.0,4647.0,167.0,3.0,0.0,1.0,0.0,3.0,17.0,56.0,0.0
1068,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Ventricular paced rhythm,24056,15115,,,,,,,,,,,,,,,,,,,,
1069,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,24056,15115,Ventricular paced rhythm,24056.0,15115.0,875.0,12886.0,85.0,1.0,1.0,1.0,7.0,312.0,8449.0,56.0,1.0,1.0,8.0,127.0,50.0,67.0,0.0
1070,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,24056,15115,Ventricular paced rhythm,24056.0,15115.0,125.0,1815.0,12.0,1.0,1.0,1.0,3.0,28.0,783.0,5.0,1.0,1.0,4.0,23.0,17.0,34.0,0.0
1071,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Left bundle branch block,126947,22777,,,,,,,,,,,,,,,,,,,,
1072,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,126947,22777,Left bundle branch block,126947.0,22777.0,125.0,18018.0,79.0,1.0,1.0,1.0,7.0,38.0,11909.0,52.0,1.0,1.0,12.0,170.0,17.0,70.0,0.0
1073,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,126947,22777,Left bundle branch block,126947.0,22777.0,875.0,3434.0,15.0,1.0,1.0,1.0,3.0,771.0,1700.0,7.0,1.0,1.0,6.0,41.0,33.0,41.0,0.0
1074,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,ST elevation MI,181415,12252,,,,,,,,,,,,,,,,,,,,
1075,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,181415,12252,ST elevation MI,181415.0,12252.0,125.0,10273.0,84.0,1.0,1.0,1.0,3.0,24.0,6650.0,54.0,1.0,1.0,5.0,113.0,16.0,59.0,0.0
1076,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,181415,12252,ST elevation MI,181415.0,12252.0,1125.0,1282.0,10.0,1.0,0.0,1.0,0.0,475.0,333.0,3.0,1.0,1.0,4.0,13.0,17.0,26.0,0.0
1077,ECG Study,Fellow 2,FEMALE,0,Fellow,Stimulus,Complete heart block,200857,18451,,,,,,,,,,,,,,,,,,,,
1078,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Short,200857,18451,Complete heart block,200857.0,18451.0,125.0,3431.0,19.0,1.0,1.0,1.0,7.0,16.0,1868.0,10.0,1.0,1.0,14.0,42.0,17.0,44.0,0.0
1079,ECG Study,Fellow 2,FEMALE,0,Fellow,Static AOI,Long,200857,18451,Complete heart block,200857.0,18451.0,875.0,13772.0,75.0,1.0,1.0,1.0,5.0,833.0,5405.0,29.0,1.0,1.0,25.0,177.0,33.0,31.0,0.0
1080,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Normal sinus rhythm,161973,30096,,,,,,,,,,,,,,,,,,,,
1081,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,161973,30096,Normal sinus rhythm,161973.0,30096.0,375.0,6040.0,20.0,1.0,1.0,1.0,22.0,14680.0,301.0,1.0,1.0,1.0,11.0,16.0,17.0,19.0,0.0
1082,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,161973,30096,Normal sinus rhythm,161973.0,30096.0,875.0,18421.0,61.0,1.0,1.0,1.0,18.0,554.0,821.0,3.0,1.0,1.0,38.0,48.0,17.0,17.0,0.0
1083,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Atrial fibrillation,289194,30121,,,,,,,,,,,,,,,,,,,,
1084,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,289194,30121,Atrial fibrillation,289194.0,30121.0,375.0,9185.0,31.0,1.0,1.0,1.0,21.0,176.0,333.0,1.0,1.0,1.0,14.0,19.0,17.0,18.0,1.0
1085,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,289194,30121,Atrial fibrillation,289194.0,30121.0,875.0,16754.0,56.0,1.0,1.0,1.0,18.0,843.0,919.0,3.0,1.0,1.0,37.0,47.0,17.0,20.0,0.0
1086,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,hyperkalemia,27353,27348,,,,,,,,,,,,,,,,,,,,
1087,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,27353,27348,hyperkalemia,27353.0,27348.0,125.0,20221.0,74.0,1.0,1.0,1.0,10.0,207.0,1333.0,5.0,1.0,1.0,55.0,75.0,17.0,18.0,0.0
1088,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,27353,27348,hyperkalemia,27353.0,27348.0,3875.0,5064.0,19.0,1.0,1.0,1.0,17.0,8590.0,216.0,1.0,1.0,1.0,10.0,11.0,17.0,20.0,0.0
1089,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Atrial flutter,150610,5097,,,,,,,,,,,,,,,,,,,,
1090,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,150610,5097,Atrial flutter,150610.0,5097.0,125.0,847.0,17.0,1.0,1.0,1.0,4.0,94.0,33.0,1.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
1091,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,150610,5097,Atrial flutter,150610.0,5097.0,625.0,4103.0,81.0,1.0,0.0,1.0,0.0,561.0,167.0,3.0,1.0,1.0,8.0,10.0,17.0,17.0,0.0
1092,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Ventricular tachycardia,85079,30082,,,,,,,,,,,,,,,,,,,,
1093,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,85079,30082,Ventricular tachycardia,85079.0,30082.0,125.0,4547.0,15.0,1.0,1.0,1.0,22.0,29.0,183.0,1.0,1.0,1.0,9.0,11.0,17.0,17.0,0.0
1094,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,85079,30082,Ventricular tachycardia,85079.0,30082.0,1125.0,23918.0,80.0,1.0,1.0,1.0,9.0,896.0,1183.0,4.0,1.0,1.0,49.0,65.0,17.0,18.0,0.0
1095,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Wolf Parkinson White syndrome,232812,14065,,,,,,,,,,,,,,,,,,,,
1096,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,232812,14065,Wolf Parkinson White syndrome,232812.0,14065.0,125.0,6675.0,48.0,1.0,1.0,1.0,15.0,35.0,267.0,2.0,1.0,1.0,11.0,14.0,17.0,19.0,1.0
1097,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,232812,14065,Wolf Parkinson White syndrome,232812.0,14065.0,125.0,6143.0,44.0,1.0,1.0,1.0,11.0,685.0,217.0,2.0,1.0,1.0,10.0,12.0,16.0,18.0,0.0
1098,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Ventricular paced rhythm,115733,21972,,,,,,,,,,,,,,,,,,,,
1099,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,115733,21972,Ventricular paced rhythm,115733.0,21972.0,375.0,6645.0,30.0,1.0,1.0,1.0,17.0,4823.0,417.0,2.0,1.0,1.0,17.0,21.0,17.0,20.0,0.0
1100,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,115733,21972,Ventricular paced rhythm,115733.0,21972.0,125.0,10602.0,48.0,1.0,1.0,1.0,17.0,807.0,402.0,2.0,1.0,1.0,17.0,22.0,17.0,18.0,0.0
1101,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Left bundle branch block,250185,30087,,,,,,,,,,,,,,,,,,,,
1102,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,250185,30087,Left bundle branch block,250185.0,30087.0,125.0,12127.0,40.0,1.0,1.0,1.0,26.0,47.0,466.0,2.0,1.0,1.0,23.0,28.0,17.0,17.0,1.0
1103,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,250185,30087,Left bundle branch block,250185.0,30087.0,875.0,12945.0,43.0,1.0,1.0,1.0,28.0,730.0,451.0,1.0,1.0,1.0,23.0,24.0,16.0,19.0,0.0
1104,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,ST elevation MI,64166,13455,,,,,,,,,,,,,,,,,,,,
1105,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,64166,13455,ST elevation MI,64166.0,13455.0,125.0,3545.0,26.0,1.0,1.0,1.0,10.0,393.0,100.0,1.0,1.0,1.0,4.0,6.0,16.0,17.0,0.0
1106,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,64166,13455,ST elevation MI,64166.0,13455.0,875.0,9237.0,69.0,1.0,1.0,1.0,10.0,1060.0,183.0,1.0,1.0,1.0,10.0,11.0,17.0,17.0,0.0
1107,ECG Study,Consultant 8,MALE,0,Consultant,Stimulus,Complete heart block,197131,30094,,,,,,,,,,,,,,,,,,,,
1108,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Short,197131,30094,Complete heart block,197131.0,30094.0,125.0,6449.0,21.0,1.0,1.0,1.0,20.0,65.0,471.0,2.0,1.0,1.0,13.0,23.0,33.0,20.0,0.0
1109,ECG Study,Consultant 8,MALE,0,Consultant,Static AOI,Long,197131,30094,Complete heart block,197131.0,30094.0,625.0,18208.0,61.0,1.0,1.0,1.0,14.0,682.0,699.0,2.0,1.0,1.0,30.0,39.0,17.0,18.0,0.0
1110,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Normal sinus rhythm,122804,19059,,,,,,,,,,,,,,,,,,,,
1111,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,122804,19059,Normal sinus rhythm,122804.0,19059.0,625.0,9843.0,52.0,1.0,1.0,1.0,3.0,11.0,2852.0,15.0,1.0,1.0,21.0,103.0,17.0,28.0,0.0
1112,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,122804,19059,Normal sinus rhythm,122804.0,19059.0,2375.0,7578.0,40.0,1.0,1.0,1.0,3.0,9977.0,882.0,5.0,1.0,1.0,19.0,40.0,16.0,22.0,0.0
1113,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Atrial fibrillation,208135,7681,,,,,,,,,,,,,,,,,,,,
1114,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,208135,7681,Atrial fibrillation,208135.0,7681.0,125.0,5570.0,73.0,1.0,1.0,1.0,3.0,56.0,1301.0,17.0,1.0,1.0,17.0,47.0,100.0,28.0,0.0
1115,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,208135,7681,Atrial fibrillation,208135.0,7681.0,2375.0,898.0,12.0,1.0,0.0,1.0,0.0,2423.0,33.0,0.0,0.0,1.0,0.0,2.0,16.0,17.0,0.0
1116,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,hyperkalemia,58259,16636,,,,,,,,,,,,,,,,,,,,
1117,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,58259,16636,hyperkalemia,58259.0,16636.0,125.0,13511.0,81.0,1.0,1.0,1.0,4.0,33.0,6027.0,36.0,1.0,1.0,20.0,140.0,50.0,43.0,0.0
1118,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,58259,16636,hyperkalemia,58259.0,16636.0,1875.0,1035.0,6.0,1.0,1.0,1.0,2.0,1899.0,168.0,1.0,1.0,1.0,4.0,7.0,17.0,24.0,0.0
1119,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Atrial flutter,177623,19764,,,,,,,,,,,,,,,,,,,,
1120,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,177623,19764,Atrial flutter,177623.0,19764.0,125.0,10128.0,51.0,1.0,1.0,1.0,5.0,54.0,3204.0,16.0,1.0,1.0,29.0,103.0,50.0,31.0,0.0
1121,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,177623,19764,Atrial flutter,177623.0,19764.0,1375.0,5830.0,30.0,1.0,1.0,1.0,6.0,1104.0,768.0,4.0,1.0,1.0,15.0,33.0,33.0,23.0,0.0
1122,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Ventricular tachycardia,104732,11775,,,,,,,,,,,,,,,,,,,,
1123,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,104732,11775,Ventricular tachycardia,104732.0,11775.0,1375.0,6750.0,57.0,1.0,0.0,1.0,0.0,30.0,2767.0,24.0,1.0,1.0,10.0,73.0,151.0,38.0,0.0
1124,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,104732,11775,Ventricular tachycardia,104732.0,11775.0,9625.0,3400.0,29.0,1.0,0.0,1.0,0.0,6763.0,832.0,7.0,1.0,1.0,10.0,32.0,50.0,26.0,0.0
1125,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Wolf Parkinson White syndrome,239254,13976,,,,,,,,,,,,,,,,,,,,
1126,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,239254,13976,Wolf Parkinson White syndrome,239254.0,13976.0,125.0,9971.0,71.0,1.0,1.0,1.0,2.0,40.0,1202.0,9.0,1.0,1.0,32.0,62.0,50.0,19.0,0.0
1127,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,239254,13976,Wolf Parkinson White syndrome,239254.0,13976.0,875.0,2297.0,16.0,1.0,1.0,1.0,6.0,840.0,201.0,1.0,1.0,1.0,10.0,12.0,17.0,17.0,0.0
1128,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Ventricular paced rhythm,220458,14308,,,,,,,,,,,,,,,,,,,,
1129,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,220458,14308,Ventricular paced rhythm,220458.0,14308.0,375.0,9934.0,69.0,1.0,1.0,1.0,8.0,109.0,1650.0,12.0,1.0,1.0,28.0,66.0,17.0,25.0,0.0
1130,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,220458,14308,Ventricular paced rhythm,220458.0,14308.0,875.0,2429.0,17.0,1.0,1.0,1.0,10.0,4393.0,183.0,1.0,1.0,1.0,7.0,10.0,33.0,18.0,0.0
1131,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Left bundle branch block,79553,18279,,,,,,,,,,,,,,,,,,,,
1132,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,79553,18279,Left bundle branch block,79553.0,18279.0,125.0,16371.0,90.0,1.0,1.0,1.0,3.0,73.0,6249.0,34.0,1.0,1.0,21.0,196.0,233.0,32.0,0.0
1133,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,79553,18279,Left bundle branch block,79553.0,18279.0,4125.0,633.0,3.0,1.0,0.0,1.0,0.0,3790.0,284.0,2.0,1.0,1.0,3.0,7.0,100.0,41.0,0.0
1134,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,ST elevation MI,18683,19006,,,,,,,,,,,,,,,,,,,,
1135,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,18683,19006,ST elevation MI,18683.0,19006.0,1875.0,10842.0,57.0,1.0,1.0,1.0,3.0,17.0,4886.0,26.0,1.0,1.0,18.0,120.0,317.0,41.0,0.0
1136,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,18683,19006,ST elevation MI,18683.0,19006.0,11125.0,5028.0,26.0,1.0,1.0,1.0,2.0,10377.0,782.0,4.0,1.0,1.0,14.0,34.0,16.0,23.0,0.0
1137,ECG Study,Consultant 7,MALE,0,Consultant,Stimulus,Complete heart block,147117,30076,,,,,,,,,,,,,,,,,,,,
1138,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Short,147117,30076,Complete heart block,147117.0,30076.0,2625.0,17838.0,59.0,1.0,1.0,1.0,3.0,102.0,3547.0,12.0,1.0,1.0,62.0,142.0,17.0,25.0,0.0
1139,ECG Study,Consultant 7,MALE,0,Consultant,Static AOI,Long,147117,30076,Complete heart block,147117.0,30076.0,4625.0,7852.0,26.0,1.0,1.0,1.0,3.0,702.0,1186.0,4.0,1.0,1.0,32.0,57.0,17.0,21.0,0.0
1140,ECG Study,Consultant 6,MALE,44,Consultant,Stimulus,Normal sinus rhythm,211097,5653,,,,,,,,,,,,,,,,,,,,
1141,ECG Study,Consultant 6,MALE,44,Consultant,Static AOI,Short,211097,5653,Normal sinus rhythm,211097.0,5653.0,2875.0,4039.0,72.0,1.0,0.0,1.0,0.0,270.0,2783.0,49.0,0.0,1.0,0.0,33.0,17.0,84.0,0.0
1142,ECG Study,Consultant 6,MALE,44,Consultant,Static AOI,Long,211097,5653,Normal sinus rhythm,211097.0,5653.0,125.0,234.0,4.0,1.0,0.0,1.0,0.0,36.0,150.0,3.0,0.0,1.0,0.0,2.0,100.0,75.0,0.0
1143,ECG Study,Consultant 6,MALE,44,Consultant,Stimulus,Atrial fibrillation,73696,30120,,,,,,,,,,,,,,,,,,,,
